Run,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250
111,4.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,7.0,10.0,13.0,20.0,28.0,40.0,51.0,68.0,84.0,111.0,151.0,184.0,224.0,276.0,341.0,409.0,482.0,555.0,642.0,740.0,837.0,943.0,1041.0,1168.0,1294.0,1438.0,1581.0,1744.0,1920.0,2098.0,2305.0,2507.0,2738.0,2982.0,3228.0,3498.0,3755.0,4061.0,4364.0,4677.0,4985.0,5300.0,5612.0,5910.0,6169.0,6422.0,6659.0,6873.0,7055.0,7202.0,7384.0,7524.0,7654.0,7747.0,7852.0,7965.0,8071.0,8169.0,8285.0,8376.0,8459.0,8540.0,8619.0,8683.0,8756.0,8825.0,8891.0,8949.0,9007.0,9064.0,9122.0,9172.0,9231.0,9278.0,9328.0,9376.0,9424.0,9475.0,9520.0,9574.0,9610.0,9664.0,9701.0,9744.0,9781.0,9823.0,9862.0,9886.0,9918.0,9960.0,9989.0,10019.0,10044.0,10081.0,10103.0,10140.0,10166.0,10198.0,10222.0,10241.0,10257.0,10273.0,10296.0,10314.0,10338.0,10355.0,10373.0,10389.0,10413.0,10422.0,10439.0,10454.0,10470.0,10481.0,10497.0,10510.0,10528.0,10543.0,10559.0,10578.0,10594.0,10605.0,10614.0,10626.0,10639.0,10652.0,10662.0,10671.0,10679.0,10690.0,10698.0,10711.0,10721.0,10730.0,10736.0,10746.0,10756.0,10758.0,10764.0,10773.0,10779.0,10788.0,10793.0,10797.0,10801.0,10812.0,10819.0,10826.0,10834.0,10837.0,10840.0,10845.0,10848.0,10850.0,10853.0,10858.0,10864.0,10867.0,10874.0,10874.0,10878.0,10881.0,10889.0,10893.0,10901.0,10902.0,10905.0,10907.0,10908.0,10910.0,10911.0,10912.0,10914.0,10915.0,10919.0,10920.0,10920.0,10922.0,10924.0,10926.0,10927.0,10927.0,10930.0,10931.0,10934.0,10935.0,10936.0,10938.0,10940.0,10945.0,10949.0,10951.0,10955.0,10955.0,10955.0,10955.0,10957.0,10957.0,10958.0,10959.0,10960.0,10961.0,10960.0
112,4.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,5.0,7.0,9.0,9.0,10.0,12.0,15.0,20.0,23.0,25.0,31.0,43.0,52.0,71.0,101.0,133.0,182.0,235.0,293.0,378.0,475.0,605.0,714.0,855.0,1000.0,1181.0,1356.0,1574.0,1802.0,2034.0,2280.0,2511.0,2786.0,3039.0,3306.0,3570.0,3834.0,4117.0,4359.0,4632.0,4865.0,5103.0,5376.0,5606.0,5857.0,6052.0,6291.0,6469.0,6631.0,6803.0,6962.0,7150.0,7290.0,7433.0,7553.0,7682.0,7817.0,7947.0,8060.0,8157.0,8256.0,8369.0,8455.0,8551.0,8650.0,8732.0,8803.0,8877.0,8975.0,9048.0,9121.0,9181.0,9246.0,9305.0,9368.0,9425.0,9494.0,9546.0,9607.0,9669.0,9707.0,9764.0,9807.0,9843.0,9883.0,9927.0,9957.0,10008.0,10049.0,10082.0,10109.0,10141.0,10179.0,10208.0,10238.0,10268.0,10290.0,10315.0,10349.0,10373.0,10393.0,10413.0,10435.0,10453.0,10480.0,10496.0,10519.0,10536.0,10556.0,10570.0,10583.0,10600.0,10612.0,10627.0,10646.0,10661.0,10676.0,10693.0,10706.0,10719.0,10733.0,10739.0,10749.0,10761.0,10768.0,10778.0,10790.0,10797.0,10809.0,10819.0,10831.0,10843.0,10849.0,10856.0,10862.0,10872.0,10877.0,10882.0,10889.0,10891.0,10897.0,10899.0,10906.0,10912.0,10915.0,10917.0,10921.0,10924.0,10927.0,10930.0,10935.0,10939.0,10941.0,10942.0,10944.0,10944.0,10948.0,10951.0,10954.0,10956.0,10957.0,10959.0,10961.0,10961.0,10963.0,10966.0,10967.0,10967.0,10970.0,10970.0,10970.0,10970.0,10971.0,10971.0,10973.0,10975.0,10976.0,10977.0,10977.0,10979.0,10979.0,10980.0,10981.0,10982.0,10983.0,10983.0,10983.0,10983.0,10984.0,10984.0,10985.0,10985.0,10985.0,10985.0,10985.0,10986.0,10987.0,10991.0,10991.0,10991.0,10991.0,10991.0,10991.0,10991.0,10992.0,10992.0
113,3.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,8.0,12.0,16.0,21.0,29.0,35.0,39.0,50.0,58.0,67.0,76.0,84.0,96.0,108.0,116.0,125.0,139.0,152.0,163.0,177.0,197.0,209.0,226.0,235.0,252.0,270.0,284.0,296.0,316.0,333.0,352.0,379.0,395.0,419.0,437.0,465.0,490.0,510.0,542.0,579.0,610.0,653.0,686.0,722.0,768.0,811.0,849.0,899.0,945.0,1002.0,1060.0,1112.0,1161.0,1219.0,1267.0,1329.0,1403.0,1482.0,1551.0,1615.0,1685.0,1744.0,1807.0,1866.0,1928.0,1995.0,2063.0,2124.0,2176.0,2232.0,2282.0,2330.0,2381.0,2415.0,2450.0,2499.0,2535.0,2574.0,2598.0,2641.0,2680.0,2714.0,2739.0,2765.0,2787.0,2820.0,2858.0,2896.0,2922.0,2947.0,2980.0,3000.0,3033.0,3069.0,3098.0,3131.0,3155.0,3176.0,3196.0,3213.0,3236.0,3261.0,3278.0,3305.0,3325.0,3340.0,3358.0,3380.0,3399.0,3431.0,3466.0,3493.0,3525.0,3552.0,3577.0,3597.0,3622.0,3644.0,3657.0,3679.0,3699.0,3724.0,3738.0,3758.0,3775.0,3794.0,3820.0,3849.0,3865.0,3887.0,3904.0,3937.0,3954.0,3964.0,3981.0,3999.0,4017.0,4037.0,4064.0,4085.0,4104.0,4128.0,4153.0,4170.0,4198.0,4217.0,4241.0,4256.0,4280.0,4299.0,4313.0,4345.0,4371.0,4389.0,4412.0,4432.0,4453.0,4479.0,4494.0,4522.0,4545.0,4570.0,4592.0,4610.0,4638.0,4672.0,4690.0,4719.0,4739.0,4758.0,4780.0,4799.0,4823.0,4836.0,4859.0,4879.0,4893.0,4919.0,4935.0,4956.0,4972.0,4996.0,5018.0,5047.0,5075.0,5098.0,5127.0,5147.0,5166.0,5187.0,5200.0,5218.0
114,3.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,11.0,11.0,11.0,13.0,16.0,17.0,18.0,22.0,27.0,28.0,37.0,46.0,55.0,64.0,74.0,95.0,107.0,124.0,139.0,170.0,191.0,216.0,243.0,278.0,338.0,389.0,471.0,547.0,633.0,728.0,878.0,1028.0,1202.0,1393.0,1601.0,1796.0,2046.0,2249.0,2480.0,2729.0,2942.0,3169.0,3392.0,3610.0,3809.0,4020.0,4230.0,4422.0,4620.0,4820.0,5009.0,5213.0,5361.0,5545.0,5694.0,5838.0,6000.0,6167.0,6291.0,6450.0,6596.0,6717.0,6855.0,6985.0,7095.0,7194.0,7282.0,7399.0,7525.0,7644.0,7752.0,7857.0,7945.0,8024.0,8101.0,8178.0,8258.0,8359.0,8429.0,8494.0,8565.0,8636.0,8708.0,8775.0,8844.0,8906.0,8982.0,9047.0,9104.0,9162.0,9212.0,9260.0,9317.0,9371.0,9428.0,9470.0,9513.0,9565.0,9603.0,9648.0,9687.0,9721.0,9761.0,9800.0,9832.0,9863.0,9896.0,9925.0,9964.0,9998.0,10025.0,10051.0,10086.0,10121.0,10142.0,10178.0,10211.0,10241.0,10272.0,10299.0,10315.0,10337.0,10355.0,10371.0,10389.0,10404.0,10422.0,10441.0,10448.0,10461.0,10477.0,10497.0,10520.0,10536.0,10553.0,10563.0,10578.0,10588.0,10597.0,10610.0,10621.0,10630.0,10642.0,10660.0,10671.0,10681.0,10696.0,10703.0,10708.0,10717.0,10727.0,10738.0,10745.0,10753.0,10760.0,10765.0,10774.0,10779.0,10783.0,10789.0,10795.0,10810.0,10820.0,10830.0,10835.0,10838.0,10842.0,10844.0,10846.0,10854.0,10860.0,10868.0,10871.0,10872.0,10878.0,10887.0,10891.0,10896.0,10899.0,10901.0,10904.0,10906.0
115,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,6.0,6.0,9.0,14.0,19.0,22.0,33.0,47.0,69.0,90.0,107.0,138.0,179.0,219.0,279.0,343.0,403.0,472.0,547.0,621.0,728.0,849.0,991.0,1159.0,1353.0,1583.0,1770.0,2024.0,2256.0,2513.0,2756.0,3006.0,3277.0,3512.0,3768.0,4015.0,4219.0,4462.0,4675.0,4875.0,5071.0,5257.0,5454.0,5631.0,5803.0,5982.0,6136.0,6301.0,6431.0,6561.0,6731.0,6870.0,7000.0,7125.0,7264.0,7386.0,7499.0,7601.0,7702.0,7803.0,7897.0,7994.0,8091.0,8181.0,8272.0,8365.0,8444.0,8538.0,8623.0,8698.0,8766.0,8850.0,8915.0,8975.0,9029.0,9087.0,9152.0,9203.0,9272.0,9321.0,9379.0,9420.0,9470.0,9524.0,9574.0,9624.0,9660.0,9712.0,9751.0,9792.0,9822.0,9856.0,9887.0,9915.0,9948.0,9975.0,10008.0,10054.0,10077.0,10111.0,10142.0,10165.0,10188.0,10205.0,10233.0,10260.0,10290.0,10324.0,10349.0,10366.0,10388.0,10406.0,10432.0,10460.0,10485.0,10502.0,10517.0,10533.0,10555.0,10571.0,10582.0,10596.0,10612.0,10621.0,10632.0,10655.0,10664.0,10676.0,10683.0,10695.0,10708.0,10717.0,10723.0,10732.0,10738.0,10743.0,10757.0,10761.0,10768.0,10778.0,10787.0,10789.0,10796.0,10802.0,10811.0,10815.0,10821.0,10825.0,10832.0,10841.0,10844.0,10849.0,10850.0,10855.0,10858.0,10861.0,10864.0,10870.0,10880.0,10883.0,10886.0,10889.0,10895.0,10898.0,10903.0,10906.0,10906.0,10912.0,10915.0,10917.0,10921.0,10923.0,10927.0,10929.0,10933.0,10938.0,10941.0,10941.0,10943.0,10947.0,10948.0,10951.0,10952.0,10953.0,10954.0,10955.0,10959.0,10959.0,10959.0,10961.0,10961.0,10962.0,10962.0,10962.0,10966.0,10968.0,10971.0,10973.0,10975.0,10976.0,10976.0,10977.0,10978.0,10978.0,10978.0,10978.0,10979.0,10981.0,10984.0,10984.0,10985.0,10985.0,10987.0,10987.0,10988.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10990.0
116,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,6.0,8.0,18.0,20.0,26.0,38.0,44.0,58.0,68.0,84.0,111.0,148.0,188.0,225.0,265.0,323.0,388.0,453.0,544.0,628.0,734.0,824.0,917.0,1023.0,1127.0,1229.0,1329.0,1435.0,1549.0,1682.0,1817.0,1959.0,2119.0,2317.0,2496.0,2711.0,2981.0,3321.0,3631.0,3969.0,4337.0,4700.0,5053.0,5422.0,5748.0,6078.0,6380.0,6688.0,6920.0,7172.0,7367.0,7563.0,7726.0,7872.0,7997.0,8133.0,8250.0,8351.0,8462.0,8560.0,8660.0,8751.0,8816.0,8888.0,8960.0,9027.0,9096.0,9158.0,9216.0,9267.0,9326.0,9377.0,9427.0,9467.0,9515.0,9563.0,9600.0,9654.0,9692.0,9730.0,9773.0,9818.0,9860.0,9899.0,9938.0,9968.0,10000.0,10031.0,10059.0,10096.0,10119.0,10150.0,10177.0,10211.0,10239.0,10264.0,10289.0,10312.0,10340.0,10352.0,10376.0,10400.0,10416.0,10439.0,10461.0,10479.0,10494.0,10513.0,10534.0,10545.0,10564.0,10580.0,10594.0,10603.0,10616.0,10625.0,10635.0,10649.0,10660.0,10669.0,10677.0,10685.0,10698.0,10708.0,10715.0,10724.0,10735.0,10741.0,10749.0,10755.0,10761.0,10771.0,10776.0,10786.0,10791.0,10799.0,10803.0,10810.0,10817.0,10822.0,10831.0,10837.0,10841.0,10845.0,10852.0,10856.0,10861.0,10863.0,10869.0,10872.0,10880.0,10886.0,10891.0,10897.0,10900.0,10903.0,10904.0,10907.0,10910.0,10912.0,10916.0,10918.0,10918.0,10918.0,10919.0,10921.0,10926.0,10928.0,10932.0,10933.0,10936.0,10938.0,10942.0,10943.0,10944.0,10944.0,10944.0,10946.0,10949.0,10950.0,10952.0,10954.0,10956.0,10957.0,10958.0,10961.0,10962.0,10962.0,10966.0,10969.0,10971.0,10972.0,10972.0,10973.0,10975.0,10976.0,10977.0,10977.0,10977.0,10978.0,10978.0,10978.0,10979.0,10978.0,10979.0,10979.0,10979.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10982.0,10985.0,10985.0,10986.0,10986.0,10987.0
117,1.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,4.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,8.0,11.0,14.0,17.0,21.0,31.0,37.0,47.0,60.0,78.0,105.0,134.0,158.0,192.0,237.0,290.0,350.0,410.0,460.0,525.0,610.0,704.0,791.0,908.0,1030.0,1174.0,1321.0,1509.0,1692.0,1885.0,2112.0,2332.0,2550.0,2776.0,2981.0,3219.0,3476.0,3677.0,3887.0,4123.0,4326.0,4533.0,4730.0,4903.0,5067.0,5243.0,5412.0,5575.0,5720.0,5876.0,6026.0,6176.0,6310.0,6448.0,6570.0,6676.0,6812.0,6931.0,7052.0,7166.0,7281.0,7384.0,7469.0,7560.0,7637.0,7751.0,7828.0,7903.0,7986.0,8075.0,8155.0,8215.0,8290.0,8354.0,8413.0,8467.0,8540.0,8604.0,8648.0,8703.0,8753.0,8810.0,8870.0,8918.0,8954.0,9000.0,9051.0,9093.0,9136.0,9181.0,9221.0,9263.0,9298.0,9338.0,9381.0,9410.0,9441.0,9471.0,9498.0,9540.0,9572.0,9612.0,9643.0,9671.0,9711.0,9741.0,9764.0,9789.0,9824.0,9851.0,9884.0,9920.0,9946.0,9976.0,10000.0,10024.0,10051.0,10070.0,10090.0,10106.0,10127.0,10148.0,10169.0,10188.0,10206.0,10223.0,10249.0,10265.0,10284.0,10301.0,10311.0,10321.0,10338.0,10358.0,10378.0,10394.0,10409.0,10423.0,10435.0,10447.0,10462.0,10476.0,10490.0,10499.0,10514.0,10529.0,10542.0,10552.0,10561.0,10571.0,10583.0,10590.0,10599.0,10610.0,10621.0,10626.0,10634.0,10649.0,10658.0,10661.0,10671.0,10683.0,10688.0,10699.0,10706.0,10715.0,10719.0,10735.0,10740.0,10745.0,10747.0,10753.0,10755.0,10760.0,10766.0,10771.0,10780.0,10788.0,10793.0,10799.0,10802.0,10807.0,10813.0,10817.0,10823.0,10824.0,10828.0,10831.0,10836.0,10843.0,10844.0,10849.0,10854.0,10854.0,10858.0,10864.0,10865.0,10866.0,10870.0,10872.0,10874.0,10876.0,10880.0,10882.0,10884.0,10887.0,10890.0,10894.0,10897.0,10899.0,10900.0,10903.0
119,3.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,15.0,16.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,20.0,22.0,23.0,23.0,24.0,25.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,29.0,29.0,29.0,31.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,36.0,38.0,40.0,42.0,43.0,43.0,43.0,43.0,43.0,46.0,47.0,47.0,48.0,48.0,48.0,50.0,50.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,57.0,57.0,57.0,57.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,65.0,65.0,67.0,67.0,73.0,74.0,74.0,74.0,75.0,76.0,76.0,76.0,78.0,80.0,81.0,82.0,82.0,84.0,84.0,85.0,87.0,88.0,88.0,89.0,90.0,92.0,93.0,96.0,99.0,102.0,104.0,106.0,106.0,107.0,107.0,111.0,114.0,119.0,124.0,127.0,129.0,130.0,132.0,136.0,136.0,139.0,142.0,144.0,145.0,147.0,149.0,150.0,151.0,152.0,156.0,159.0,159.0,161.0,162.0,165.0,165.0,166.0,166.0,166.0,168.0,169.0,172.0,173.0,173.0,173.0,176.0,177.0,178.0,179.0,180.0,183.0,184.0,187.0,188.0,189.0,191.0,192.0,195.0,198.0,200.0,204.0
